"","doc","sent_tokens","element_id","sentence_id","word_count","sentiment"
"5505",2016,"7 for additional details, see p.",211,1,5,0.111803398874989
"5506",2016,"cashin, k.",212,1,2,0
"5507",2016,"mohaddes and m.",213,1,3,0
"5508",2016,"raissi (2015), “fair weather or foul?",214,1,5,0
"5509",2016,"the  macroeconomic effects of el niño,“ imf working paper 15/89.",215,1,10,0.0790569415042095
"5510",2016,"8 staff projects gold imports at 920 metric tonnes (mt) in fy2015/16, up from 890 mt in fy2014/15.",216,1,15,0.129099444873581
"5511",2016,"this compares  with a decadal average of 940 mt for gold imports (2005/06 to 2014/15); see also box 6 on gold macro-financial  linkages.",217,1,20,0.223606797749979
"5512",2016,"9 all macroeconomic projections in this report are based on oil-price assumptions contained in the january 2016  world economic outlook update.",218,1,20,-0.0559016994374947
"5513",2016,"6 international monetary fund  india  profitable, and have low npas and limited exposure to troubled sectors, low profitability and  further asset quality deterioration in public sector banks (psbs) constrain the banking system’s  capacity to expand credit.",219,1,36,-0.0666666666666667
"5514",2016,"in addition, a thin investment pipeline, reflecting still low capacity  utilization in core sectors and areas of high corporate leverage (and recourse of higher-quality  borrowers to capital markets), have reduced the demand for bank credit.",220,1,36,0.388333333333333
"5515",2016,"further deterioration in  asset quality could lower capital levels and thereby weigh on credit supply and the investment  recovery.",221,1,19,0.378535960886427
"5516",2016,"in addition, although capital markets have partly substituted for bank credit, their ability  to provide adequate, stable financing for the growth recovery will hinge on investor sentiment,  and on further policy measures to deepen capital market liquidity.10   9.",222,1,37,0.702805670730402
"5517",2016,"while the balance of risks has clearly improved, economic risks remain tilted to the  downside.",223,1,15,0.154919333848297
"5518",2016,"on the external side, despite the reduction in imbalances and strengthening of buffers,  the impact from intensified global financial market volatility could be disruptive, including from  unexpected developments in the course of u.s. monetary policy normalization or china’s growth  slowdown, particularly against the backdrop of recent large capital inflows.11 absent disruptive  global financial market volatility, slower growth in china would have only modest adverse  spillovers to india, given weak trade linkages (see box 8).",224,1,75,-0.187061487217439
"5519",2016,"domestic risks include continued  weaknesses in corporate financial positions and public bank asset quality, as well as setbacks in  the reform process, which could weigh on growth, accelerate inflation and undermine sentiment.",225,1,32,0.0441941738241592
"5520",2016,"on the upside, further structural reforms could lead to stronger growth, as would a sustained  period of low global energy prices (see annex ii: risk assessment matrix).",226,1,27,0.327165152540788
"5521",2016,"authorities’ views   10.",227,1,2,0
"5522",2016,"the authorities broadly agreed with the staff’s view on the outlook.",228,1,12,0.259807621135332
"5523",2016,"they agreed that  the indian economy is in the early stage of recovery with some areas of weakness, and—in view of  the recovering investment pipeline—project real growth for the current fiscal year at about  7½ percent, rising slightly in fy2016/17.",229,1,41,0.101512945227594
"5524",2016,"they acknowledged that some indicators, such as the  growth of indirect tax receipts, are consistent with economic growth in the 7½ percent range, but  they also noted that other high-frequency data, including corporate profitability and capacity  utilization, do not corroborate this rate.",230,1,42,0.482969485381348
"5525",2016,"the rbi estimates the output gap at about -½ of one  percent.",231,1,11,0
"5526",2016,"11.",232,1,NA,0
"5527",2016,"nevertheless, the authorities feel they are well prepared to weather any surge in  global financial market volatility.",233,1,17,0.2910427500436
"5528",2016,"the rbi has adequate reserves, including after adjustment for  forward contracts, and there remains scope for monetary policy action.",234,1,19,0.53912697459582
"5529",2016,"there was agreement with  staff that exchange rate flexibility has served india well, and the authorities noted that corporate  hedging ratios have risen over the past year.",235,1,27,0.509992737784169
"5530",2016,"finally, a part of the oil price decline windfall was   10 see also p.",236,1,13,0.0416025147168922
"5531",2016,"lindner and s.",237,1,3,0
"5532",2016,"jung (2014), “corporate vulnerabilities in india and banks' loan performance,” imf  working paper 14/232.",238,1,12,0.187638837486628
"5533",2016,"11 during early january 2016 episode of china-induced global financial market volatility, india largely resisted the  spillover pressures.",239,1,17,-0.0848874687627165
"5534",2016,"stock markets only declined by about 3 percent, the rupee depreciated by about 1 percent  against the u.s. dollar, and fii outflows were limited (about $100 million).",240,1,25,-0.33
"5535",2016,"see also selected issues chapter iv for  an analysis of the summer 2015 episode of global financial market volatility.",241,1,18,-0.259272486435067
"5536",2016,"international monetary fund 7  india  saved by the government in the form of higher petroleum product excise taxes, and this  represents a potential buffer against a spike in global commodity prices.",242,1,30,0.200831604418561
"5537",2016,"key policy issues   a.",243,1,4,-0.5
"5538",2016,"bolstering robustness of the financial sector   12.",244,1,6,0
"5539",2016,"elevated corporate sector risks and weakened bank balance sheets, especially for  psbs, pose headwinds for economic growth.",245,1,17,-0.0970142500145332
"5540",2016,"with the corporate sector (non-household  lending) accounting for over 80 percent of banks’ credit portfolios, banking sector soundness and  its ability to finance investment and growth rest on the financial health of the domestic corporate  sector.12 corporate vulnerabilities remain elevated, reflecting implementation delays and cost  overruns in infrastructure projects, and challenges to effective debt restructuring.",246,1,55,0.168549965615811
"5541",2016,"the share of  debt held by firms with weak debt repayment capacity (interest coverage ratio below one)  remains close to a decade-long high, at about 11 percent as of end-march 2015 (see selected  issues chapter i).",247,1,36,-0.466666666666667
"5542",2016,"corporate leverage—particularly among large firms and in a few key sectors—is  one of the highest across ems, reflecting increased reliance on bank funding to meet high capital  investment requirements in the late 2000s.",248,1,35,0.0676123403782813
"5543",2016,"industries subject to greater stress, particularly those   with weakened debt servicing capacity— including infrastructure, textiles, iron and   180  160  steel, and mining—account for nearly one  140  third of banks’ total loans and more than half   corporate leverage, selected ems (debt-to-equity ratio, top quartile)  bra arg  rus ind  cro  120  5  100  1 nig  of banks’ stressed assets.",249,1,53,-0.0164832676738427
"5544",2016,"the vulnerability of   tha  / phl  4 80  per  tur  idn kor chn  vie  1 0 corporate balance sheets to a sharp rupee   60  2 y f 40  depreciation remains elevated (see box 9), but   col mex mys -725452-89975 pol zaf  hun  egy  cze  kaz  rom  20  it is partly mitigated by increased hedging   0  against fx movements.13  0 20 40 60 80 100 120 140 160 180 fy2013/14  source: imf, corporate vulnerability utility.",250,1,52,0.128274420377084
"5545",2016,"13.",251,1,NA,0
"5546",2016,"public sector banks continue to face asset quality difficulties, contributing to a  slowdown in credit expansion.",252,1,16,0.45
"5547",2016,"the share of psbs’ stressed assets—including gross non performing assets (npas) and restructured assets—in total advances continued to increase to  14.1 percent at end-september 2015 (of which npas stand at 6.2 percent), from 12.9 percent a  year earlier.14 weaker credit quality, due in part to poor governance and lack of commercial  incentives, has kept psbs’ profitability depressed, with roa of around 0.4 percent in the past two  fiscal years, below the 0.8 percent average in the preceding three years, and well below the 1.7   12 india’s stocks of household debt (10 percent of gdp) and corporate debt (50 percent of gdp) are relatively small  compared to other major emerging market economies.",253,1,105,0.107349008024339
"5548",2016,"13 indian corporates’ fx funding has continued to account for up to a fifth of total funding, as of end-march 2015.",254,1,20,0
"5549",2016,"rbi data show that the hedge ratio for external commercial borrowings (ecb) and foreign currency convertible  bonds (excluding natural hedges) increased to about 39 percent in fy2014/15 and about 41 percent in the first  quarter of fy2015/16, from about 15 percent of borrowings in fy2013/14.",255,1,42,-0.146588182463987
"5550",2016,"however, a sharp increase in hedging  costs could adversely affect corporates’ hedging ability.",256,1,13,0.554700196225229
"5551",2016,"14 based on data from rbi’s financial stability report, december 2015 (issue no.12).",257,1,12,0.433012701892219
"5552",2016,"past countercyclical measures  were not fully effective in averting a deterioration in banks’ asset quality (see selected issues chapter ii).",258,1,20,-0.268328157299975
"5553",2016,"8 international monetary fund  india  percent roa of private sector banks.",259,1,10,0.126491106406735
"5554",2016,"while provisioning for stressed assets has increased  gradually over time, there are still concerns about possible underprovisioning, with average npa  provisioning of about 40 percent.",260,1,24,0.0816496580927726
"5555",2016,"in addition, the need for capital preservation, given eroding  asset quality, has accounted for a marked slowdown in credit growth at psbs to 6.1 percent year on-year as of end-june 2015 (alternatively 7.4 percent as of end-fy2014/15), down from 14.0  percent at end-fy2013/14.",261,1,43,0.365996568798251
"5556",2016,"while psbs’ credit growth is expected to remain muted, its impact on  growth is lessened by the relatively low credit intensity of the indian economy and the pick-up in  nonbank financing.15  bank loss-absorbing buffers in emerging markets  (share of risk-weighted assets, percent)  20  20  30  2014 or latest  15  15  change since 2010  25  10  10  20  5  5  15  0  0  -5  -5  10  commercial bank credit growth  (in percent, year-on-year)  30  sbi group  other psbs  25  foreign banks  20  private sector banks  15  10  y r a gn u h a  i s s u r a  i d n i e  li hc a  c i r f a  ht u o a  n ih c d  n a l o p a  is y a la m y  e kr u t s  e n ip pi li hp a  n it n e gr a d  n a li a ht l i z a r b o  c ix e m a  is e n o d n i 5 0  5 0  sources: imf global financial stability report, april 2015  s 1  2  3  4  5  1  2  3  4  5  1  2  3  4  5  1  2  3  4  note: loss-absorbing buffers = (tier 1 capital + loan loss reserves – nonperforming   1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 - - - - - - - - - - - - - - - - - - - r r r r r c c c c p p p p p n n n n n loan)/(risk weighted assets).",262,1,197,0.0676846974885142
"5557",2016,"data are for 2014 or latest available (2013 for china,   a a a a a e e e e e e e e e u u u u u j j j j j s s s s s d d d d m m m m m poland, and thailand).",263,1,49,0.114285714285714
"5558",2016,"source: reserve bank of india.",264,1,5,0.178885438199983
"5559",2016,"14.",265,1,NA,0
"5560",2016,"psbs’ capital augmentation needs are expected to be manageable, but may require  further fiscal outlays.",266,1,15,0.206559111797729
"5561",2016,"under a stress scenario assuming a transition of 15 percent of restructured  loans to npas and an extra capital cushion of 2 percentage points, psbs’ capital needs are  estimated to account for 2.9 percent of fy2018/19 gdp (cumulatively over the next four years),  with a government share of 1.9 percent of fy2018/19 gdp (see box 9, annex iii, and selected  issues chapter i).16  15.",267,1,58,-0.131306432859723
"5562",2016,"full recognition of risks on psbs’ balance sheets, adequate capitalization, and  further governance reforms are critical for strengthening the banking sector going forward.",268,1,23,0.448305990222711
"5563",2016,"in this regard, staff recommends the following policy measures:   · phasing out remaining forbearance.",269,1,13,0.499230176602706
"5564",2016,"new regulations (as of april 1, 2015) curb considerably  banks’ ability to resort to forbearance by requiring banks to classify new restructured loans as  npas, and hence provision appropriately.",270,1,27,0.656254805978875
"5565",2016,"however, there are still certain exemptions,   15 non-bank funding has seen a considerable uptick, with the stock of outstanding commercial paper (cp) up by  about 80 percent in fy2014/15 (reflecting lower funding costs), and lending by non-bank financial corporations  (nbfcs) up by 20 percent over the same period.",271,1,47,0.12398524277321
"5566",2016,"16 this estimate includes a cumulative capital injection of 0.8 percent of fy2018/19 gdp over four years, related to  the ongoing implementation of basel iii in india, expected to be finalized by march 2019.",272,1,31,0
"5567",2016,"the estimate for the  government’s share assumes no dilution of government ownership in psbs, currently at about 61 percent.",273,1,19,-0.0229415733870562
"5568",2016,"implementation of the basel iii capital framework is progressing and is expected to be completed by end-march  2019.",274,1,18,0
"5569",2016,"all banks currently meet the minimum 8 percent tier-1 capital requirement under basel iii and its indian  equivalent of 9 percent.",275,1,19,0
"5570",2016,"however, further basel iii capital requirements and potential risk weight changes would  necessitate additional capital infusions (see selected issues chapter i).",276,1,21,-0.327326835353989
"5571",2016,"international monetary fund 9  india  including on postponing reclassifications of restructured loans on projects with delayed  implementation schedules (projects deemed to be viable but with temporary problems), and  on extending amortization schedules of classes of loans (provided there is no change in  present value terms).",277,1,44,-0.207311662748056
"5572",2016,"· bank recapitalization.",278,1,2,0
"5573",2016,"to support psbs' current lending capacity, the authorities should  consider larger government capital injections in psbs and some divestments of banks’ non core assets.",279,1,24,0.0510310363079829
"5574",2016,"the government’s capital injections in psbs per the indradhanush plan (august 2015)  are quite modest in scale (0.3 percent of fy2018/19 gdp cumulatively over the next four years),  and largely leave recapitalizations up to the ability of affected psbs to raise capital in the markets.",280,1,44,0.0527644853011086
"5575",2016,"· corporate debt restructuring.",281,1,3,-0.577350269189626
"5576",2016,"to boost corporate loan recovery, banks are now allowed (under  the strategic debt restructuring (sdr) scheme) to convert corporate loans into equity if  debtors cannot meet debt restructuring plans.",282,1,29,0.371390676354104
"5577",2016,"debt-to-equity conversions are only a partial  solution, given high corporate leverage ratios and hence limits on debt recovery.",283,1,20,-0.167705098312484
"5578",2016,"the  authorities should continue to place priority on improving corporate debt restructuring  mechanisms, including the formal insolvency framework (passage of the new insolvency and  bankruptcy bill and the company law tribunals) and out-of-court debt restructuring  (introduction of robust mechanisms for both operational and financial restructuring).",284,1,47,-0.138571741923
"5579",2016,"these  initiatives would build upon the leg-provided capacity building assistance in these areas.",285,1,14,0.267261241912424
"5580",2016,"· psb governance reforms.",286,1,3,0.461880215351701
"5581",2016,"the authorities should follow through on the indradhanush plan’s  commitment to structural reforms, including on enhancing psbs’ corporate governance, risk  management practices and accountability.",287,1,25,0.47
"5582",2016,"16.",288,1,NA,0
"5583",2016,"the indian government remains fully committed to enhancing financial inclusion.",289,1,10,0.126491106406735
"5584",2016,"its  financial inclusion agenda has broadened over the past year (see box 10).",290,1,12,0
"5585",2016,"the government’s proposed  introduction of gold monetization schemes is also, in part, meant to boost financial intermediation by  channeling domestic gold holdings to gold savings accounts (see selected issues chapter iii).",291,1,32,0.132582521472478
"5586",2016,"continued emphasis on increasing transactional volumes on pradhan mantri jan-dhan yojana (pmjdy) accounts by expanding the range of provided financial services (including aadhaar supported17 direct benefit transfers), and linking these to new technologies (e.g., via use of mobile  solutions), and potentially provided by the newly-formed payments banks, would support financial  inclusion.",292,1,54,0.530722777603022
"5587",2016,"17.",293,1,NA,0
"5588",2016,"additional measures would help maintain financial stability and enhance the  contribution of the financial sector to growth.",294,1,17,0.545705156331749
"5589",2016,"staff supports the following measures:   · facilitating further deepening of the domestic corporate bond market, including, among  others, by developing robust bondholder protection mechanisms, improving liquidity in the  secondary market, and rationalizing stamp duties on bond issuances.",295,1,36,0.483333333333333
"5590",2016,"easing investment  restrictions on domestic institutional investor classes would be important to support the  development of a broader investor base.",296,1,20,0.21242645786248
"5591",2016,"17 india’s unique identification authority began to issue biometric identification numbers to residents in  september 2010.",297,1,15,0.0258198889747161
"5592",2016,"identities are authenticated based on the holder’s fingerprints or iris scan.",298,1,12,0
"5593",2016,"as of january 2016,  the program had enrolled over 966 million people (https://portal.uidai.gov.in/uidwebportal/dashboard.do).",299,1,18,0
"5594",2016,"10 international monetary fund  india  · enacting a further gradual reduction of banks’ statutory liquidity requirement (slr), as the  government’s fiscal deficit declines, to facilitate more private sector lending.",300,1,28,-0.14173667737846
"5595",2016,"the indian  government has been gradually reducing the slr rate (currently at 21.5 percent, down from  25 percent of deposit liabilities in mid-2008), and plans to reduce the ratio to 20.5 percent by  january 2017.",301,1,31,-0.0898026510133875
"5596",2016,"18   authorities’ views   18.",302,1,2,0
"5597",2016,"the authorities recognized the challenges of addressing corporate balance sheet  stress.",303,1,11,-0.0452267016866646
"5598",2016,"they emphasized their efforts to strike a balance between creating room on bank balance  sheets and instilling payment discipline.",304,1,19,0.0229415733870562
"5599",2016,"several schemes have been introduced to promote debt  restructuring, including the recent ujwal discom assurance yojana (uday) power sector scheme19 for electricity distribution companies (november 2015), while forbearance has been phased out,  with any debt restructured under the corporate debt restructuring (cdr) window now requiring  provisioning at the same level as npas.",305,1,51,-0.0280056016805602
"5600",2016,"the emphasis on labeling loan nonpayers as “willful  defaulters” has had some effect, and mergers and acquisitions activity is beginning to pick up.",306,1,23,-0.0521286035142687
"5601",2016,"finally, they were very optimistic that the new bankruptcy bill (introduced in parliament in  december 2015) will close a loophole in the corporate finance architecture, and took note of staff  views that the formal bankruptcy set-up needs to be complemented by an appropriate out-of court settlement framework.",307,1,48,0.226609980656928
"5602",2016,"19.",308,1,NA,0
"5603",2016,"there was, however, a general view that the cause of anemic credit growth is mainly  inadequate demand.",309,1,17,-0.230408843784516
"5604",2016,"to some extent the commercial paper market and non-bank financial  intermediaries have taken up some of the slack, but anemic investment and the slow recovery of  private sector borrowing suggest that the investment cycle has yet to definitively turn.",310,1,40,-0.513870119777362
"5605",2016,"the  authorities also agreed with staff’s view that the fiscal cost of recapitalizing psbs will be modest.",311,1,18,0.294627825494395
"5606",2016,"they noted that strong steps are being taken to improve corporate governance in psbs, which  should help to reduce the flow of new bad assets going forward.",312,1,27,0.625462791622095
"5607",2016,"finally, the authorities are  looking forward to the upcoming 2016/17 fsap for inputs on how to continue building a financial  system that is efficient and inclusive.",313,1,25,0.77
"5608",2016,"they also urged staff to carefully review the upcoming  financial stability board (fsb) peer review of india (due by september 2016), to avoid duplication  of effort in the fsap.",314,1,28,0.122838453727999
"5609",2016,"20.",315,1,NA,0
"5610",2016,"the authorities also noted that, in the presence of elevated corporate and banking  sector strains, they have taken extensive measures to safeguard financial stability.",316,1,24,0.530722777603022
"5611",2016,"these  include: the withdrawal of forbearance by requiring banks to classify and provision restructured     18 under india’s system of parallel bank liquidity requirements—including india’s own slr and the basel iii liquidity  coverage ratio (lcr)—banks face conservative liquidity requirements.",317,1,41,0.0546608166610121
"5612",2016,"further reductions of the slr are, thus,  important in order to lessen the burden on domestic banks.",318,1,17,-0.121267812518166
"5613",2016,"19 under uday, state electricity distribution companies will enter a tripartite agreement with the ministry of power  and relevant state governments, and 75 percent of their outstanding debt (as of september 2015) will be taken up  by states in a staggered manner over the next two years.",319,1,44,0.105528970602217
"5614",2016,"the scheme aims to enforce financial discipline, improve  operational efficiency, and reduce power and interest costs.",320,1,16,0.425
"5615",2016,"international monetary fund 11  india  loans as npas; monitoring closely likely npas via the central repository of information on large  credits (crilc); and encouraging corporate debt restructuring and strategic debt restructuring.",321,1,30,0.0730296743340221
"5616",2016,"they underscored that extensions of loan amortization schedules under current regulations should  not be construed as forbearance, given that these pertain to the refinancing of projects (in  infrastructure and core industries) that do face any credit weakness.",322,1,37,-0.0986393923832144
"5617",2016,"overall, the authorities  emphasized that the recent policy measures seek to induce a structural change in project financing,  including a shift to long-term structured financing and a change in banks’ mindset to ensure that  project financing is carried out per international best practices.",323,1,44,0.286435777348875
"5618",2016,"b.",324,1,1,0
"5619",2016,"complement the new monetary policy framework with structural  policies to durably reduce inflation   21.",325,1,13,0.305085107923876
"5620",2016,"the collapse in global commodity  prices, a range of supply-side measures, and  a relatively tight monetary stance have   what drove down cpi inflation from 8 percent in mid 2014 to about 5½ percent in december 2015 (contribution to the decline in inflation, percentage points) 1.5  1.0  0.5  resulted in a faster-than-expected decline in   0.0  -0.5  inflation.",326,1,50,-0.304055915910215
"5621",2016,"although core inflation declined from   -1.0  -1.5  an average of 9½ percent during 2011–13 to   -2.0  -2.5  around 5 percent by mid-2014, it has remained   -3.0  -3.5  -4.0  relatively sticky since.",327,1,21,-0.643742776196177
"5622",2016,"near-term headline cpi   subpar monsoonlower msp  statistical issues  lower oil prices  t  s  s  s  s  k  s  n  d  g  l d  l d  h e e i d e o n a o l inflation dynamics will continue to be   s i i n g n c o l e t i i o b s m a l a r f u o v a a u e r t s t r c p g d i o t r e e c e i r n n s o h g u h underpinned by supply-side factors which,   a e u t r p e d l h s f t o v m e n n a u o a m r f o despite the subpar crop outlook, should help   t source: haver analytics and imf staff calculations.",328,1,147,-0.140213636803195
"5623",2016,"c achieve the rbi’s 6 percent inflation target for early 2016.",328,2,10,0.126491106406735
"5624",2016,"notwithstanding the 125 basis points  nominal policy rate cut in 2015, monetary conditions remain consistent with achieving the  inflation target of 5 percent by march 2017.20 however, in light of upside risks to inflation, the  authorities should stand ready to raise the policy rate if inflationary pressures gather pace.",329,1,45,-0.171342435555884
"5625",2016,"22.",330,1,NA,0
"5626",2016,"adoption of a flexible inflation targeting  regime by the rbi provides a robust institutional  foundation for maintaining price stability in an  increasingly complex economy.",331,1,24,0.510310363079829
"5627",2016,"with the formal  adoption of flexible inflation targeting in february  2015, the presence of a well-defined nominal anchor  and a clear policy objective has strengthened policy   inflation expectations and food inflation  (in percent)  20  20  15  15  10  10  5  5  household inflation expectations: 1-year ahead  consensus inflation expectations: 1-year ahead  formulation.",332,1,44,0.587947121926639
"5628",2016,"the rbi also took further steps to  0  cpi: food  0  6  7  8  9  0  1  2  3  4  5  7  8  9  0  1  2  3  4  5  0 0 0 0 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 improve communication, and to enhance monetary   - - - - - - - - - - - - - - - - - - - r r r r r r r r r p p p p p p p p p p a a a a a a a a a e e e e e e e e e e s s s s s s s s s s m m m m m m m m m sources: ceic; haver analytics; and imf staff calculations.",333,1,80,0.229196967693728
"5629",2016,"20 india’s neutral real interest rate is estimated to be in the range of 1.25–1.75 percent, which is in line with rbi  staff’s assessment (see rbi working paper 05/215).",334,1,28,0.217329571980306
"5630",2016,"the current level of the real policy interest rate falls in the  range of 1.5–2.0 percent.",335,1,15,0.219469056285087
"5631",2016,"12 international monetary fund  india  transmission21 and structural liquidity management.",336,1,9,0.266666666666667
"5632",2016,"nonetheless, bringing down inflation  expectations of the general public and anchoring them at a lower level has proven challenging, as  food inflation propagates rapidly into non-food inflation, and household inflation expectations  remain near double digits.22 breaking away from the adaptive nature of indian inflation  expectations will likely require a prolonged period of low inflation, underpinned by a continued  anti-inflationary monetary policy stance.23   23.",337,1,64,-0.3625
"5633",2016,"introducing durable supply side measures, continued fiscal consolidation, relieving  impediments to monetary transmission, and finalizing a robust monetary policy committee  (mpc) are prerequisites for low inflation in the medium term.",338,1,30,0.401663208837122
"5634",2016,"staff views the medium-term 4  percent inflation target adopted by the rbi as broadly appropriate.",339,1,15,0.206559111797729
"5635",2016,"however, in view of india’s  large weight on food in its cpi basket and structurally-high food inflation, achieving this target on  a sustained basis will require ramping up food supply commensurate with strong consumption  demand.",340,1,37,0.124943230352072
"5636",2016,"further structural reforms to increase food production are needed, particularly to  accommodate dietary shifts towards more nutritious and protein-based foods associated with  growing incomes.24 staff sees scope for improving food grain buffer stock management, and for  increasing investment in storage and distribution infrastructure for perishable produce.",341,1,47,1.44552206574414
"5637",2016,"a strong  institutional design of the rbi’s mpc, supporting credible monetary policy making, remains  paramount for the success of the new monetary framework, as does further reducing  impediments to monetary transmission (including administered interest rates on small savings  schemes) and continued fiscal consolidation.25  authorities’ views   24.",342,1,46,0.936256421583597
"5638",2016,"the authorities acknowledged that achieving their medium-term inflation target of  4 percent would be a challenge in the absence of structural reforms, particularly in  agriculture.",343,1,25,-0.32
"5639",2016,"they agreed with staff that the january 2016 target will be met, and were optimistic  that inflation will fall to 5 percent by early 2017.",344,1,22,0.0319801074533416
"5640",2016,"in addition the authorities viewed household  inflation expectations as on a declining trend.",345,1,13,-0.0277350098112615
"5641",2016,"in their view, by reducing the policy rate by 125  basis points in 2015 they had implemented an accommodative monetary stance, but emphasized  that these rate cuts had been front loaded and further cuts would be contingent on inflation  developments and ongoing fiscal consolidation.",346,1,42,-0.561278435487109
"5642",2016,"the authorities also recognized that the recent   21 in order to improve the efficiency of monetary policy transmission, new rbi guidelines will require banks to  move to marginal-cost-of-funds-based determination of their lending rates from april 1, 2016.",347,1,38,0.510997476561902
"5643",2016,"prior to this, banks  were following different methodologies in computing their lending rates, including those based on average costs  of funds.",348,1,21,0.130930734141595
"5644",2016,"22 see r.",349,1,2,0
"5645",2016,"anand, d.",350,1,2,0
"5646",2016,"ding and v.",351,1,3,-0.577350269189626
"5647",2016,"tulin (2014), “food inflation in india: role for monetary policy,” imf wp 14/148.",352,1,11,0.0603022689155527
"5648",2016,"23 low and stable inflation is the best way for monetary policy to support indian growth over the medium term.",353,1,19,0.527656187902292
"5649",2016,"staff analysis concludes that cpi inflation exceeding 5½ percent is particularly detrimental to long-term economic  growth—see k.",354,1,18,-0.247487373415292
"5650",2016,"mohaddes and m.",355,1,3,0
"5651",2016,"raissi (2014), “does inflation slow long-run growth in india?”, imf wp 14/222.",356,1,11,-0.105528970602217
"5652",2016,"24 see r.",357,1,2,0
"5653",2016,"anand, n.",358,1,2,0
"5654",2016,"kumar and v.",359,1,3,0
"5655",2016,"tulin (2016), “understanding india’s food inflation: the role of demand and  supply factors,” imf wp 16/2.",360,1,15,0.0774596669241484
"5656",2016,"25 on asymmetric monetary transmission, see s.",361,1,6,0.163299316185545
"5657",2016,"das (2015), “monetary policy in india: transmission to bank  interest rates,” imf wp 15/129.",362,1,12,0.259807621135332
"5658",2016,"transmission would benefit from reducing the slr over time to a level in line with  the liquidity coverage ratio (lcr), continued focus on increasing competition in the banking sector, and progress  on financial inclusion which will decrease the presence of informal finance.",363,1,42,0.254600527437452
"5659",2016,"international monetary fund 13  india  windfall of lower world oil prices will not be repeated.",364,1,14,0.240535117721182
"5660",2016,"they pointed out that some portion of food  inflation during the past year stemmed from the subpar monsoon, and that it would be unlikely  for three monsoons in a row to be so poor.",365,1,34,-0.471621109141899
"5661",2016,"they pointed out that a range of supply side reforms  are being undertaken in the agricultural sector that should raise productivity and facilitate price  stability.",366,1,25,0.51
"5662",2016,"c.",367,1,1,0
"5663",2016,"consolidating the fiscal position   25.",368,1,4,0
"5664",2016,"although near-term fiscal consolidation has paused, the spending mix has  improved.",369,1,12,0.21650635094611
"5665",2016,"while fy2014/15 union budget execution outperformed the target, this was largely  achieved as a result of cuts in capital spending to make up for overly optimistic revenue  assumptions in the budget.",370,1,31,-0.565756701384341
"5666",2016,"the fy2015/16 budget targets a fiscal deficit of 3.9 percent of gdp  (equivalent to about 4¼ percent of gdp in imf terms), and will likely be achieved.",371,1,25,-0.18
"5667",2016,"this deficit is  0.3 percentage points of gdp higher than envisaged in the previous roadmap for fiscal  consolidation.",372,1,17,-0.121267812518166
"5668",2016,"while staff would have preferred a deficit path in line with the roadmap, the  fy2015/16 budget contains a welcome emphasis on public investment (0.25 percent of gdp  increase over fy2014/15) and a further reduction in fuel subsidies (see annex v: subsidy reform  progress).",373,1,42,0.154303349962092
"5669",2016,"nonetheless, given a possible shortfall in disinvestment proceeds, expenditure may  again come under pressure.",374,1,14,-0.200445931434318
"5670",2016,"as the expenditure side gains from declining global oil prices have  been largely exhausted, the authorities should take the opportunity to continue to raise  petroleum-related revenues.",375,1,27,0.0577350269189626
"5671",2016,"staff recommends that any increased expenditure arising from the  seventh pay commission be phased over time.",376,1,16,0.2375
"5672",2016,"26.",377,1,NA,0
"5673",2016,"medium-term fiscal targets have been delayed and appear to be challenging.",378,1,12,-0.620651539378848
"5674",2016,"the  achievement of the medium-term union deficit target of 3 percent of gdp has been deferred to  fy2017/18, one year later than previously planned.",379,1,24,0
"5675",2016,"26 india’s overall fiscal position remains  vulnerable, given that at the general government level the deficit is expected to remain around 6- 7 percent of gdp, which is high by global standards, and could pose challenges to durably  reducing inflation.",380,1,38,-0.0940884242558423
"5676",2016,"moreover, with the increase in net transfers to states and no offsetting  consolidation expected from the states, measures at the center need to be further articulated.",381,1,26,-0.049029033784546
"5677",2016,"given the absence of clear medium-term fiscal plans, staff’s projections (which are on the basis of  current policies and assume no major legislative changes) suggest that the central government  will underperform against its fiscal adjustment targets.",382,1,38,0.0811107105653813
"5678",2016,"also, the lack of a binding medium-term  fiscal framework raises questions about the credibility of medium-term consolidation plans.",383,1,20,0.0559016994374947
"5679",2016,"nonetheless, india’s public debt (with a favorable maturity structure and currency composition, as  well as a captive domestic investor base) remains on a downward path and is sustainable (see  annex iii: debt sustainability analysis).",384,1,35,0.346513244438692
"5680",2016,"as in the 2015 article iv consultation, staff recommends  that when fiscal space is rebuilt, future fiscal responsibility legislation should be underpinned by a   26 to institutionalize financial discipline in public finances, the fiscal responsibility and budget management act  (2003) introduced a medium-term ceiling for the central government’s fiscal deficit of 3 percent of gdp.",385,1,53,0.075548310171779
"5681",2016,"india’s  public-debt-to-gdp ratio has been reduced from 83 percent in 2005 to 65 percent as at end-march 2015, due in  large part to ongoing fiscal consolidation.",386,1,27,-0.144337567297406
"5682",2016,"14 international monetary fund  india  rule that provides room for counter-cyclical fiscal policy.",387,1,13,0.110940039245046
"5683",2016,"in the meantime, pro-growth fiscal policy  could be practiced by further improving the quality and efficiency of public expenditure.",388,1,20,1.0733126291999
"5684",2016,"27.",389,1,NA,0
